timestamp,cpu_power_w,cpu_temp_c,gpu_index,gpu_name,gpu_power_w,gpu_temp_c,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,total_measured_power_w
2026-04-08 12:46:59,,36.6,0,NVIDIA GeForce RTX 5070 Ti,5.47,26.0,0.0,16.0,16303.0,34.300000000000004
2026-04-08 12:46:59,,36.6,1,NVIDIA GeForce RTX 5070 Ti,11.23,25.0,0.0,16.0,16303.0,34.300000000000004
2026-04-08 12:46:59,,36.6,2,NVIDIA GeForce RTX 5070 Ti,17.6,25.0,0.0,315.0,16303.0,34.300000000000004
2026-04-08 12:47:01,,36.8,0,NVIDIA GeForce RTX 5070 Ti,4.45,26.0,0.0,16.0,16303.0,33.29
2026-04-08 12:47:01,,36.8,1,NVIDIA GeForce RTX 5070 Ti,11.02,25.0,0.0,16.0,16303.0,33.29
2026-04-08 12:47:01,,36.8,2,NVIDIA GeForce RTX 5070 Ti,17.82,25.0,0.0,315.0,16303.0,33.29
2026-04-08 12:47:03,,36.8,0,NVIDIA GeForce RTX 5070 Ti,4.37,26.0,0.0,16.0,16303.0,32.55
2026-04-08 12:47:03,,36.8,1,NVIDIA GeForce RTX 5070 Ti,10.91,25.0,0.0,16.0,16303.0,32.55
2026-04-08 12:47:03,,36.8,2,NVIDIA GeForce RTX 5070 Ti,17.27,25.0,0.0,315.0,16303.0,32.55
2026-04-08 12:47:05,,36.6,0,NVIDIA GeForce RTX 5070 Ti,4.4,26.0,0.0,16.0,16303.0,32.07
2026-04-08 12:47:05,,36.6,1,NVIDIA GeForce RTX 5070 Ti,11.12,25.0,0.0,16.0,16303.0,32.07
2026-04-08 12:47:05,,36.6,2,NVIDIA GeForce RTX 5070 Ti,16.55,25.0,0.0,315.0,16303.0,32.07
2026-04-08 12:47:07,,36.6,0,NVIDIA GeForce RTX 5070 Ti,8.03,26.0,0.0,16.0,16303.0,38.17
2026-04-08 12:47:07,,36.6,1,NVIDIA GeForce RTX 5070 Ti,12.81,25.0,0.0,16.0,16303.0,38.17
2026-04-08 12:47:07,,36.6,2,NVIDIA GeForce RTX 5070 Ti,17.33,25.0,0.0,315.0,16303.0,38.17
2026-04-08 12:47:09,,36.6,0,NVIDIA GeForce RTX 5070 Ti,4.62,26.0,0.0,16.0,16303.0,31.55
2026-04-08 12:47:09,,36.6,1,NVIDIA GeForce RTX 5070 Ti,11.05,25.0,0.0,16.0,16303.0,31.55
2026-04-08 12:47:09,,36.6,2,NVIDIA GeForce RTX 5070 Ti,15.88,25.0,0.0,315.0,16303.0,31.55
2026-04-08 12:47:11,,36.6,0,NVIDIA GeForce RTX 5070 Ti,4.57,26.0,0.0,16.0,16303.0,31.56
2026-04-08 12:47:11,,36.6,1,NVIDIA GeForce RTX 5070 Ti,10.95,25.0,0.0,16.0,16303.0,31.56
2026-04-08 12:47:11,,36.6,2,NVIDIA GeForce RTX 5070 Ti,16.04,25.0,0.0,315.0,16303.0,31.56
2026-04-08 12:47:14,,36.5,0,NVIDIA GeForce RTX 5070 Ti,7.85,26.0,0.0,16.0,16303.0,37.7
2026-04-08 12:47:14,,36.5,1,NVIDIA GeForce RTX 5070 Ti,12.66,25.0,0.0,16.0,16303.0,37.7
2026-04-08 12:47:14,,36.5,2,NVIDIA GeForce RTX 5070 Ti,17.19,25.0,0.0,315.0,16303.0,37.7
2026-04-08 12:47:16,,36.5,0,NVIDIA GeForce RTX 5070 Ti,4.71,26.0,0.0,16.0,16303.0,31.830000000000002
2026-04-08 12:47:16,,36.5,1,NVIDIA GeForce RTX 5070 Ti,10.84,25.0,0.0,16.0,16303.0,31.830000000000002
2026-04-08 12:47:16,,36.5,2,NVIDIA GeForce RTX 5070 Ti,16.28,25.0,0.0,315.0,16303.0,31.830000000000002
2026-04-08 12:47:18,,36.5,0,NVIDIA GeForce RTX 5070 Ti,4.39,26.0,0.0,16.0,16303.0,31.01
2026-04-08 12:47:18,,36.5,1,NVIDIA GeForce RTX 5070 Ti,10.73,25.0,0.0,16.0,16303.0,31.01
2026-04-08 12:47:18,,36.5,2,NVIDIA GeForce RTX 5070 Ti,15.89,25.0,0.0,315.0,16303.0,31.01
2026-04-08 12:47:20,,36.5,0,NVIDIA GeForce RTX 5070 Ti,5.68,26.0,0.0,16.0,16303.0,32.47
2026-04-08 12:47:20,,36.5,1,NVIDIA GeForce RTX 5070 Ti,10.42,25.0,0.0,16.0,16303.0,32.47
2026-04-08 12:47:20,,36.5,2,NVIDIA GeForce RTX 5070 Ti,16.37,25.0,0.0,315.0,16303.0,32.47
2026-04-08 12:47:22,,36.5,0,NVIDIA GeForce RTX 5070 Ti,4.37,26.0,0.0,16.0,16303.0,31.799999999999997
2026-04-08 12:47:22,,36.5,1,NVIDIA GeForce RTX 5070 Ti,10.35,25.0,0.0,16.0,16303.0,31.799999999999997
2026-04-08 12:47:22,,36.5,2,NVIDIA GeForce RTX 5070 Ti,17.08,25.0,0.0,315.0,16303.0,31.799999999999997
2026-04-08 12:47:24,,36.5,0,NVIDIA GeForce RTX 5070 Ti,4.57,26.0,0.0,16.0,16303.0,30.729999999999997
2026-04-08 12:47:24,,36.5,1,NVIDIA GeForce RTX 5070 Ti,10.12,25.0,0.0,16.0,16303.0,30.729999999999997
2026-04-08 12:47:24,,36.5,2,NVIDIA GeForce RTX 5070 Ti,16.04,25.0,0.0,315.0,16303.0,30.729999999999997
2026-04-08 12:47:26,,36.5,0,NVIDIA GeForce RTX 5070 Ti,4.49,26.0,0.0,16.0,16303.0,30.78
2026-04-08 12:47:26,,36.5,1,NVIDIA GeForce RTX 5070 Ti,10.37,25.0,0.0,16.0,16303.0,30.78
2026-04-08 12:47:26,,36.5,2,NVIDIA GeForce RTX 5070 Ti,15.92,25.0,0.0,315.0,16303.0,30.78
2026-04-14 15:19:36,,33.5,0,NVIDIA GeForce RTX 5070 Ti,8.4,25.0,0.0,15.0,16303.0,36.31
2026-04-14 15:19:36,,33.5,1,NVIDIA GeForce RTX 5070 Ti,11.4,23.0,0.0,15.0,16303.0,36.31
2026-04-14 15:19:36,,33.5,2,NVIDIA GeForce RTX 5070 Ti,16.51,23.0,0.0,104.0,16303.0,36.31
2026-04-14 15:19:38,,33.5,0,NVIDIA GeForce RTX 5070 Ti,4.57,25.0,0.0,15.0,16303.0,31.310000000000002
2026-04-14 15:19:38,,33.5,1,NVIDIA GeForce RTX 5070 Ti,11.34,23.0,0.0,15.0,16303.0,31.310000000000002
2026-04-14 15:19:38,,33.5,2,NVIDIA GeForce RTX 5070 Ti,15.4,23.0,0.0,104.0,16303.0,31.310000000000002
2026-04-14 15:19:40,,33.4,0,NVIDIA GeForce RTX 5070 Ti,4.62,25.0,0.0,15.0,16303.0,31.03
2026-04-14 15:19:40,,33.4,1,NVIDIA GeForce RTX 5070 Ti,11.17,23.0,0.0,15.0,16303.0,31.03
2026-04-14 15:19:40,,33.4,2,NVIDIA GeForce RTX 5070 Ti,15.24,23.0,0.0,104.0,16303.0,31.03
2026-04-14 15:19:42,,33.4,0,NVIDIA GeForce RTX 5070 Ti,6.0,25.0,0.0,15.0,16303.0,35.53
2026-04-14 15:19:42,,33.4,1,NVIDIA GeForce RTX 5070 Ti,13.27,23.0,0.0,15.0,16303.0,35.53
2026-04-14 15:19:42,,33.4,2,NVIDIA GeForce RTX 5070 Ti,16.26,23.0,0.0,104.0,16303.0,35.53
2026-04-14 15:19:44,,33.4,0,NVIDIA GeForce RTX 5070 Ti,5.19,25.0,0.0,15.0,16303.0,31.91
2026-04-14 15:19:44,,33.4,1,NVIDIA GeForce RTX 5070 Ti,11.29,23.0,0.0,15.0,16303.0,31.91
2026-04-14 15:19:44,,33.4,2,NVIDIA GeForce RTX 5070 Ti,15.43,23.0,0.0,104.0,16303.0,31.91
2026-04-16 11:13:44,,36.4,0,NVIDIA GeForce RTX 5070 Ti,3.95,30.0,0.0,15.0,16303.0,31.38
2026-04-16 11:13:44,,36.4,1,NVIDIA GeForce RTX 5070 Ti,10.39,29.0,0.0,15.0,16303.0,31.38
2026-04-16 11:13:44,,36.4,2,NVIDIA GeForce RTX 5070 Ti,17.04,29.0,0.0,171.0,16303.0,31.38
2026-04-16 11:13:46,,36.4,0,NVIDIA GeForce RTX 5070 Ti,5.5,30.0,0.0,15.0,16303.0,32.39
2026-04-16 11:13:46,,36.4,1,NVIDIA GeForce RTX 5070 Ti,10.72,29.0,0.0,15.0,16303.0,32.39
2026-04-16 11:13:46,,36.4,2,NVIDIA GeForce RTX 5070 Ti,16.17,29.0,0.0,171.0,16303.0,32.39
2026-04-16 11:13:48,,36.2,0,NVIDIA GeForce RTX 5070 Ti,4.19,30.0,0.0,15.0,16303.0,30.38
2026-04-16 11:13:48,,36.2,1,NVIDIA GeForce RTX 5070 Ti,10.5,29.0,0.0,15.0,16303.0,30.38
2026-04-16 11:13:48,,36.2,2,NVIDIA GeForce RTX 5070 Ti,15.69,29.0,0.0,171.0,16303.0,30.38
2026-04-16 11:13:50,,36.0,0,NVIDIA GeForce RTX 5070 Ti,4.03,30.0,0.0,15.0,16303.0,29.94
2026-04-16 11:13:50,,36.0,1,NVIDIA GeForce RTX 5070 Ti,10.44,29.0,0.0,15.0,16303.0,29.94
2026-04-16 11:13:50,,36.0,2,NVIDIA GeForce RTX 5070 Ti,15.47,29.0,0.0,171.0,16303.0,29.94
2026-04-16 11:13:52,,36.1,0,NVIDIA GeForce RTX 5070 Ti,3.98,30.0,0.0,15.0,16303.0,30.14
2026-04-16 11:13:52,,36.1,1,NVIDIA GeForce RTX 5070 Ti,10.57,28.0,0.0,15.0,16303.0,30.14
2026-04-16 11:13:52,,36.1,2,NVIDIA GeForce RTX 5070 Ti,15.59,29.0,0.0,171.0,16303.0,30.14
2026-04-16 11:13:54,,36.0,0,NVIDIA GeForce RTX 5070 Ti,7.99,30.0,0.0,15.0,16303.0,35.879999999999995
2026-04-16 11:13:54,,36.0,1,NVIDIA GeForce RTX 5070 Ti,12.28,29.0,0.0,15.0,16303.0,35.879999999999995
2026-04-16 11:13:54,,36.0,2,NVIDIA GeForce RTX 5070 Ti,15.61,29.0,0.0,171.0,16303.0,35.879999999999995
2026-04-16 11:29:48,57.01,sensors:power1,36.0,0,NVIDIA GeForce RTX 5070 Ti,4.99,28.0,0.0,15.0,16303.0,89.41999999999999
2026-04-16 11:29:48,57.01,sensors:power1,36.0,1,NVIDIA GeForce RTX 5070 Ti,12.55,26.0,0.0,15.0,16303.0,89.41999999999999
2026-04-16 11:29:48,57.01,sensors:power1,36.0,2,NVIDIA GeForce RTX 5070 Ti,14.87,27.0,0.0,153.0,16303.0,89.41999999999999
